"Date","Price","Open","High","Low","Vol.","Change %"
"04/30/2020","832.30","840.97","841.01","829.51","","-0.83%"
"04/29/2020","839.24","838.02","839.81","833.31","","0.52%"
"04/28/2020","834.92","831.18","837.40","831.18","","1.17%"
"04/27/2020","825.30","827.69","835.61","825.30","","0.78%"
"04/24/2020","818.88","824.68","824.68","815.78","","-0.62%"
"04/23/2020","823.98","818.66","824.24","816.55","","1.14%"
"04/22/2020","814.72","809.96","816.01","803.29","","0.60%"
"04/21/2020","809.89","818.90","819.46","808.66","","-1.13%"
"04/20/2020","819.17","822.04","823.53","810.92","","0.94%"
"04/17/2020","811.54","808.55","813.82","808.55","","1.58%"
"04/16/2020","798.94","807.92","810.09","792.23","","-0.73%"
"04/15/2020","804.81","834.02","834.36","801.02","","-2.69%"
"04/14/2020","827.08","816.22","829.55","815.90","","3.45%"
"04/09/2020","799.49","789.91","802.22","789.91","","2.30%"
"04/08/2020","781.54","782.92","786.31","777.20","","0.08%"
"04/07/2020","780.94","774.87","786.42","774.87","","2.46%"
"04/06/2020","762.21","753.75","763.03","753.75","","3.26%"
"04/03/2020","738.12","735.02","743.68","734.63","","0.94%"
"04/02/2020","731.25","728.53","736.52","727.78","","0.57%"
"04/01/2020","727.13","731.49","733.13","724.88","","-1.12%"
"03/31/2020","735.34","715.81","742.09","715.81","","3.98%"
"03/30/2020","707.21","698.88","707.78","692.18","","1.89%"
"03/27/2020","694.09","710.92","711.20","691.63","","-1.78%"
"03/26/2020","706.67","698.84","707.99","693.54","","0.16%"
"03/25/2020","705.57","706.87","717.09","691.82","","2.67%"
"03/24/2020","687.24","674.77","688.21","671.16","","4.97%"
"03/23/2020","654.72","666.37","666.37","652.60","","-4.20%"
"03/20/2020","683.41","679.59","695.52","679.59","","2.59%"
"03/19/2020","666.18","650.18","666.48","649.35","","2.81%"
"03/18/2020","647.99","659.84","663.77","647.99","","-2.16%"
"03/17/2020","662.30","671.43","676.86","639.17","","-0.58%"
"03/16/2020","666.18","691.43","691.56","643.92","","-8.21%"
"03/13/2020","725.77","706.14","753.42","702.73","","2.27%"
"03/12/2020","709.63","769.63","770.41","709.63","","-12.29%"
"03/11/2020","809.06","839.93","843.65","805.00","","-3.32%"
"03/10/2020","836.88","847.44","869.13","834.65","","-0.79%"
"03/09/2020","843.58","835.68","851.01","826.53","","-4.83%"
"03/06/2020","886.39","897.68","897.68","880.15","","-2.38%"
"03/05/2020","908.03","932.83","936.07","901.46","","-1.51%"
"03/04/2020","921.97","926.47","927.59","919.55","","-0.31%"
"03/03/2020","924.85","917.56","931.54","917.51","","2.57%"
"03/02/2020","901.65","901.56","919.09","890.23","","0.72%"
"02/28/2020","895.21","891.63","902.58","879.81","","-3.19%"
"02/27/2020","924.72","958.91","958.91","919.22","","-4.26%"
"02/26/2020","965.84","961.51","966.08","921.50","","-0.32%"
"02/25/2020","968.93","973.87","985.26","968.28","","-1.03%"
"02/24/2020","979.02","1,014.91","1,014.91","971.68","","-3.91%"
"02/21/2020","1,018.85","1,022.82","1,022.82","1,014.80","","-0.49%"
"02/20/2020","1,023.89","1,026.76","1,035.66","1,021.32","","0.15%"
"02/19/2020","1,022.35","1,009.88","1,022.35","1,009.41","","1.10%"
"02/18/2020","1,011.19","1,015.91","1,015.91","1,008.20","","-0.54%"
"02/17/2020","1,016.73","1,013.18","1,018.51","1,013.18","","1.20%"
"02/14/2020","1,004.63","1,007.04","1,011.20","1,003.10","","-0.03%"
"02/13/2020","1,004.89","1,004.68","1,007.64","998.27","","0.27%"
"02/12/2020","1,002.14","1,002.37","1,003.79","998.25","","0.04%"
"02/11/2020","1,001.77","997.73","1,001.91","997.22","","0.71%"
"02/10/2020","994.74","989.10","996.12","987.61","","0.51%"
"02/07/2020","989.69","993.41","993.63","985.92","","-0.23%"
"02/06/2020","991.95","987.39","995.34","987.34","","0.79%"
"02/05/2020","984.17","988.03","993.78","984.17","","0.12%"
"02/04/2020","982.98","968.75","983.33","968.75","","2.20%"
"02/03/2020","961.85","964.21","965.82","954.92","","-0.25%"
"01/31/2020","964.25","970.94","970.98","963.20","","-0.75%"
"01/30/2020","971.58","979.89","979.89","971.07","","-0.74%"
"01/29/2020","978.84","977.64","979.83","973.20","","0.33%"
"01/28/2020","975.59","973.50","978.27","971.50","","0.45%"
"01/27/2020","971.19","988.17","988.17","970.33","","-1.77%"
"01/24/2020","988.68","982.93","991.29","982.93","","0.82%"
"01/23/2020","980.67","995.52","995.52","979.77","","-1.51%"
"01/22/2020","995.68","1,000.07","1,000.88","991.87","","-0.14%"
"01/21/2020","997.11","1,000.35","1,001.73","995.20","","-0.44%"
"01/20/2020","1,001.53","998.99","1,001.53","995.58","","0.35%"
"01/17/2020","998.06","990.84","998.74","990.84","","0.88%"
"01/16/2020","989.37","981.63","990.16","980.75","","0.71%"
"01/15/2020","982.44","985.18","986.23","980.37","","-0.22%"
"01/14/2020","984.56","988.61","989.93","979.55","","-0.32%"
"01/13/2020","987.77","982.35","989.28","982.08","","0.91%"
"01/10/2020","978.88","973.00","978.88","972.83","","0.75%"
"01/09/2020","971.64","966.78","973.21","966.78","","0.85%"
"01/08/2020","963.44","961.58","963.46","955.08","","0.29%"
"01/07/2020","960.63","961.74","966.59","958.37","","-0.19%"
"01/03/2020","962.49","971.61","972.02","960.91","","-0.67%"
"01/02/2020","968.97","955.87","969.50","955.87","","2.00%"
"12/30/2019","949.94","941.65","950.44","941.65","","1.01%"
"12/27/2019","940.48","935.80","941.32","935.46","","0.61%"
"12/23/2019","934.79","920.00","936.36","920.00","","1.78%"
"12/20/2019","918.43","920.65","922.05","916.15","","0.00%"
"12/19/2019","918.43","916.52","918.43","914.62","","0.57%"
"12/18/2019","913.20","919.95","920.71","910.89","","-0.60%"
"12/17/2019","918.67","919.03","919.72","915.40","","0.06%"
"12/16/2019","918.09","923.15","925.48","916.68","","-0.22%"
"12/13/2019","920.13","924.47","924.97","919.00","","-0.20%"
"12/12/2019","921.96","916.87","922.26","915.94","","0.73%"
"12/11/2019","915.32","912.83","915.51","910.18","","0.52%"
"12/10/2019","910.58","912.51","912.51","904.94","","-0.06%"
"12/09/2019","911.12","913.14","913.14","903.39","","0.22%"
"12/06/2019","909.08","910.46","910.67","905.38","","0.18%"
"12/05/2019","907.44","911.14","912.86","904.70","","-0.19%"
"12/04/2019","909.13","905.62","911.51","905.47","","0.37%"
"12/03/2019","905.77","909.68","913.02","904.44","","-0.32%"
"12/02/2019","908.64","911.44","916.85","908.49","","0.13%"
"11/29/2019","907.42","904.77","907.85","902.02","","0.40%"
"11/28/2019","903.78","902.47","905.02","900.35","","0.08%"
"11/27/2019","903.09","903.77","904.48","900.62","","0.23%"
"11/26/2019","901.01","901.40","902.13","898.35","","0.22%"
"11/25/2019","899.07","896.59","899.78","895.06","","0.68%"
"11/22/2019","893.04","885.90","893.12","885.38","","0.74%"
"11/21/2019","886.49","887.48","889.11","883.58","","-0.04%"
"11/20/2019","886.84","890.21","890.71","882.51","","-0.29%"
"11/19/2019","889.38","894.13","895.53","887.13","","-0.25%"
"11/18/2019","891.58","888.38","892.40","887.83","","0.77%"
"11/15/2019","884.74","885.29","885.46","881.23","","0.05%"
"11/14/2019","884.26","887.59","889.94","884.01","","-0.41%"
"11/13/2019","887.94","887.49","888.54","883.08","","0.22%"
"11/12/2019","885.97","883.63","887.04","882.03","","0.54%"
"11/11/2019","881.20","876.45","881.35","873.98","","0.83%"
"11/08/2019","873.96","867.79","874.07","865.85","","0.72%"
"11/07/2019","867.70","863.56","867.70","862.73","","0.62%"
"11/06/2019","862.33","857.83","862.88","856.15","","0.53%"
"11/05/2019","857.77","858.31","858.31","853.81","","0.04%"
"11/04/2019","857.45","860.38","861.07","848.60","","0.07%"
